"","Course Name","Instructor","Section","Course Title","CRN","Subject","Enrollment","Responses","Declines","Department","Number","Course Related Questions Course","Course Related Questions Department","Course Related Questions University","Learning Related Questions Course","Learning Related Questions Department","Learning Related Questions University","Instructor Related Questions Course","Instructor Related Questions Department","Instructor Related Questions University","Instructor Effectiveness Course","Instructor Effectiveness Department","Instructor Effectiveness University","Syllabus Helped Course","Syllabus Helped Department","Syllabus Helped University","Textbook Helped Course","Textbook Helped Department","Textbook Helped University","Online Helped Course","Online Helped Department","Online Helped University","Assignments Helped Course","Assignments Helped Department","Assignments Helped University","Lectures Helped Course","Lectures Helped Department","Lectures Helped University","Inclass Helped Course","Inclass Helped Department","Inclass Helped University","Classroom Technology Helped Course","Classroom Technology Helped Department","Classroom Technology Helped University","Course Was Intellectual Course","Course Was Intellectual Department","Course Was Intellectual University","Learned a Lot Course","Learned a Lot Department","Learned a Lot University","Learned Concepts And Principles Course","Learned Concepts And Principles Department","Learned Concepts And Principles University","Developed Skills Expressing Course","Developed Skills Expressing Department","Developed Skills Expressing University","Learned Analyze and Evaluate Course","Learned Analyze and Evaluate Department","Learned Analyze and Evaluate University","Instructor Communication Skills Course","Instructor Communication Skills Department","Instructor Communication Skills University","Instructor Communicated Course","Instructor Communicated Department","Instructor Communicated University","Instructor Stated Objectives Course","Instructor Stated Objectives Department","Instructor Stated Objectives University","Instructor Covered Stated Course","Instructor Covered Stated Department","Instructor Covered Stated University","Instructor Prepared Course","Instructor Prepared Department","Instructor Prepared University","Instructor Used Class Time Well Course","Instructor Used Class Time Well Department","Instructor Used Class Time Well University","Instructor Provided Feedback Course","Instructor Provided Feedback Department","Instructor Provided Feedback University","Instructor Fairly Evaluated Performance Course","Instructor Fairly Evaluated Performance Department","Instructor Fairly Evaluated Performance University","Would Recommend Course","Would Recommend Department","Would Recommend University","Respected Students Course","Respected Students Department","Respected Students University","Instructor Took Effective Action Course","Instructor Took Effective Action Department","Instructor Took Effective Action University","Instructor Available Outside of Class Course","Instructor Available Outside of Class Department","Instructor Available Outside of Class University","Instructor Displayed Enthusiasm Course","Instructor Displayed Enthusiasm Department","Instructor Displayed Enthusiasm University","Instructor Overall Course","Instructor Overall Department","Instructor Overall University","Spent 1-4 Hours","Spent 5-8 Hours","Spent 9-12 Hours","Spent 13-16 Hours","Spent 17-20 Hours"
"3309","4.0","4.1","4.1","4.0","3.6","3.9","4.3","4.2","3.9","4.0","4.3","4.3","4.0","4.1","4.1","4.0","4.2","4.3","4.2","4.1","4.1","3.9","3.8","4.4","4.2","4.0","4.3","4.3","4.1","4.2","4.3","4.4","4.3","4.1","4.2","4.0","4.4","4.2","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.2","4.4","27",NA,"31","19","15","PharmKin  Drug Metabolism (201630: Spring 2016)","Gatley, Samuel","01","PharmKin  Drug Metabolism","31549","PMST","35","27","0","Pharmaceutical Science","6252","3.9","3.9","4.1","4.0","4.1","4.1","4.2","4.2","4.1","4.2","4.4","4.4","3.9","3.6","4.3","4.0","4.0","3.8","3.8","4.0","4.1","3.7","4.3","4.0","4.2","4.1","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3310","4.0","4.1","4.1","4.0","3.6","3.9","4.3","4.2","3.9","4.0","4.3","4.3","4.0","4.1","4.2","3.9","4.1","4.3","4.1","4.1","4.2","4.0","3.9","4.5","4.1","4.1","4.0","4.3","4.1","4.2","4.3","4.4","4.3","4.1","4.2","4.0","4.4","4.2","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.0","4.2","4.4","27",NA,"31","19","15","Advanced PK and Tox (201630: Spring 2016)","Kim, Jonghan","01","Advanced PK and Tox","34668","PMST","8","8","0","Pharmaceutical Science","6258","4.6","4.7","4.7","4.9","4.1","4.1","4.2","4.2","4.1","4.2","4.4","4.4","4.6","4.5","4.9","4.6","4.5","4.8","4.8","4.5","4.1","3.7","4.3","4.0","4.2","4.1","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3311","4.0","4.1","4.9","4.8","4.7","4.6","4.3","4.2","3.9","4.0","4.3","4.3","4.0","4.1","4.9","4.8","4.8","4.6","4.9","4.4","4.4","4.8","4.8","4.9","4.5","4.5","4.8","4.3","4.1","4.2","4.3","4.4","4.3","4.1","4.2","4.0","4.4","4.2","4.2","4.4","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.9","4.2","4.4","13",NA,"50","25","13","American Government (201630: Spring 2016)","Garey, Julie","01","American Government","30540","POLS","38","12","1","Political Science","1150","4.4","4.4","4.7","4.8","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.4","4.8","4.5","4.1","4.4","4.5","4.2","4.2","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3312","4.0","4.1","4.5","4.6","4.0","4.3","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.9","4.7","4.8","4.5","5.0","4.4","4.3","4.7","4.6","4.8","4.3","4.6","4.8","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.5","4.4","18","64","18",NA,NA,"American Government (201630: Spring 2016)","Sutherland, James","02","American Government","34527","POLS","31","9","0","Political Science","1150","4.3","4.2","4.7","4.8","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.3","3.9","4.3","4.1","5.0","4.6","4.3","3.8","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3313","4.0","4.1","4.3","4.2","4.0","4.2","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.8","4.8","4.8","4.8","4.8","4.8","4.4","4.7","4.9","5.0","4.8","4.6","4.4","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.5","4.4","33","56","11",NA,NA,"American Government (201630: Spring 2016)","Larson, Claudia","03","American Government","30819","POLS","36","17","2","Political Science","1150","4.5","4.4","4.8","4.8","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.5","4.6","4.4","4.4","5.0","4.8","4.0","4.2","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3314","4.0","4.1","4.5","4.5","4.1","4.4","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.8","4.8","4.8","4.9","4.9","4.8","4.7","4.9","4.9","4.9","4.8","4.7","4.8","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.5","4.4","27",NA,"40","27",NA,"Comparative Politics (201630: Spring 2016)","Garey, Julie","01","Comparative Politics","30539","POLS","30","8","1","Political Science","1155","4.1","4.2","4.3","4.3","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.3","4.4","4.0","3.6","4.1","4.4","3.9","4.0","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3315","4.0","4.1","4.1","4.1","4.1","4.3","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.3","4.4","4.4","4.4","4.7","4.3","4.1","4.1","4.1","4.4","4.3","4.1","4.1","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.3","4.5","4.4","29","43","29",NA,NA,"Comparative Politics (201630: Spring 2016)","Rodine Hardy, Kirsten","03","Comparative Politics","34528","POLS","57","34","3","Political Science","1155","3.5","3.8","3.6","3.6","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","3.5","4.0","3.8","3.4","3.0","3.3","3.5","3.4","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3316","4.0","4.1","3.6","3.9","3.6","4.1","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.0","3.4","3.6","3.8","3.8","2.9","3.0","4.0","3.0","4.5","3.5","3.2","4.5","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.6","4.5","4.4","42","23",NA,"10","16","Comparative Politics (201630: Spring 2016)","Lunde Seefeldt, Jennapher","04","Comparative Politics","37338","POLS","28","12","0","Political Science","1155","4.6","4.5","4.7","4.7","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.5","4.7","4.8","4.6","4.8","4.8","4.5","4.3","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3317","4.0","4.1","4.6","4.8","4.3","4.6","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.8","4.8","4.7","4.8","4.8","4.8","4.6","4.6","4.7","4.9","4.8","4.7","4.7","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.5","4.4","25","25","25","25",NA,"International Relations (201630: Spring 2016)","Waxman, Dov","01","International Relations","33224","POLS","58","34","0","Political Science","1160","4.5","4.7","4.7","4.9","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.6","4.7","4.2","4.3","4.9","4.5","4.0","4.6","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3318","4.0","4.1","4.8","4.8","4.4","4.8","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.9","4.8","4.7","4.8","4.9","4.8","4.4","4.4","4.7","4.7","4.6","4.3","4.8","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.5","4.4","3","50","32","15",NA,"International Relations (201630: Spring 2016)","Livanis, Ioannis","02","International Relations","30218","POLS","75","65","1","Political Science","1160","4.2","4.4","4.4","4.5","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.3","4.2","4.2","4.2","4.4","4.2","3.9","4.1","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3319","4.0","4.1","4.4","4.5","4.1","4.4","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.6","4.3","4.4","4.4","4.5","4.3","4.1","4.3","4.4","4.5","4.3","4.2","4.6","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.5","4.4","27",NA,"36","25",NA,"International Relations (201630: Spring 2016)","Kushi, Sidita","03","International Relations","34529","POLS","30","22","0","Political Science","1160","4.4","4.5","4.7","4.8","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.5","4.4","4.4","4.4","4.7","4.5","4.2","4.4","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3320","4.0","4.1","4.6","4.5","4.3","4.7","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.8","4.8","4.7","4.7","4.9","4.5","4.5","4.6","4.8","4.9","4.6","4.7","4.9","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.5","4.4","32",NA,"36","23",NA,"International Relations (201630: Spring 2016)","Waxman, Dov","05","International Relations","35706","POLS","29","16","0","Political Science","1160","4.2","4.5","4.5","4.5","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.3","4.1","3.5","4.0","4.7","4.6","3.6","4.3","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3321","4.0","4.1","4.4","4.5","4.6","4.7","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.9","4.8","4.4","4.6","4.9","4.5","3.5","3.8","4.4","4.6","4.3","4.4","4.8","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.5","4.4","13","44","31","13",NA,"Ancient Phil/Political Thought (201630: Spring 2016)","Meyer, Michael","01","Ancient Phil/Political Thought","36552","POLS","39","16","1","Political Science","2325","4.2","4.4","4.3","4.4","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.0","4.7","3.9","4.1","4.3","4.2","4.0","4.6","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3322","4.0","4.1","4.4","4.3","4.5","4.3","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.4","4.0","4.1","4.5","4.7","4.6","3.9","4.2","4.3","4.5","3.9","4.3","4.7","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.4","4.5","4.4","7","27","47","20",NA,"Modern Political Thought (201630: Spring 2016)","Bormann, Natalie","01","Modern Political Thought","32684","POLS","40","13","0","Political Science","2328","4.4","4.6","4.7","4.8","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.2","4.4","4.4","4.2","4.8","4.5","4.2","4.3","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3323","4.0","4.1","4.4","4.5","4.6","4.7","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.9","4.8","4.8","4.8","4.8","4.8","4.3","4.3","4.5","4.7","4.7","4.7","4.8","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.5","4.4","23",NA,"38","8","23","Budgeting  Taxation (201630: Spring 2016)","Jimenez, Benedict","01","Budgeting  Taxation","37445","POLS","12","7","0","Political Science","2335","4.7","4.9","4.9","5.0","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.6","5.0","4.3","4.9","5.0","4.9","4.7","4.7","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3324","4.0","4.1","5.0","5.0","4.7","4.9","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.9","5.0","4.9","5.0","5.0","4.9","4.7","4.9","5.0","5.0","4.9","4.4","4.9","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","5.0","4.5","4.4",NA,NA,NA,NA,"86","Research Methods (201630: Spring 2016)","Cohen, Matthew","01","Research Methods","37466","POLS","23","22","0","Political Science","2399","4.0","4.3","4.7","4.5","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.1","3.3","4.2","4.5","4.2","4.1","4.0","3.9","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3325","4.0","4.1","4.2","4.4","4.3","4.2","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.8","4.8","4.8","4.9","4.7","4.4","4.7","4.7","4.5","4.8","4.7","4.7","4.4","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.5","4.4","9","45","32","14",NA,"Research Methods (201630: Spring 2016)","Moore, Elizabeth","02","Research Methods","31866","POLS","21","9","1","Political Science","2399","4.1","4.2","4.7","4.6","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","3.9","3.4","4.3","4.6","4.1","4.3","4.0","4.0","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3326","4.0","4.1","4.1","4.4","4.1","4.1","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.8","4.6","4.8","4.7","4.6","4.9","4.6","4.6","4.8","4.9","4.6","4.8","4.9","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.5","4.4","13","63","13",NA,"13","Quantitative Techniques (201630: Spring 2016)","Rochefort, David","01","Quantitative Techniques","32104","POLS","39","20","0","Political Science","2400","4.3","4.2","4.5","4.6","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.0","3.9","4.6","4.3","4.5","4.3","4.2","4.6","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3327","4.0","4.1","4.4","4.5","3.9","4.0","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.6","4.3","4.5","4.7","4.8","4.7","4.4","4.5","4.3","4.8","4.3","4.5","4.6","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.5","4.4","32","32",NA,"11","16","Quantitative Techniques (201630: Spring 2016)","Maness, Ryan","03","Quantitative Techniques","35134","POLS","25","7","1","Political Science","2400","3.1","3.3","4.0","3.3","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","3.3","3.5","3.7","3.2","2.7","2.4","2.7","3.5","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3328","4.0","4.1","3.3","3.8","3.2","2.8","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.0","3.5","4.0","4.2","3.8","4.3","3.7","4.0","3.5","4.3","3.8","4.2","4.2","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","3.3","4.5","4.4",NA,"67","17","17",NA,"Judicial Process and Behavior (201630: Spring 2016)","Tolley, Michael","01","Judicial Process and Behavior","36942","POLS","40","14","2","Political Science","3302","4.3","4.4","4.5","4.5","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.4","4.2","3.8","4.1","4.5","4.4","4.2","4.4","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3329","4.0","4.1","4.7","4.5","4.2","4.3","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.6","4.3","4.7","4.7","4.8","4.5","4.3","4.4","4.3","4.6","4.4","4.5","4.7","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.5","4.4","33","33",NA,"8","17","Presidentl Nominating Process (201630: Spring 2016)","Mayer, William","01","Presidentl Nominating Process","37456","POLS","34","13","2","Political Science","3304","4.3","4.5","4.7","4.6","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.3","4.0","4.0","4.5","4.7","4.6","3.9","4.5","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3330","4.0","4.1","4.8","4.5","4.2","4.4","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.8","4.6","4.7","4.8","4.9","4.6","4.7","4.7","4.5","4.9","4.6","4.7","4.9","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.6","4.5","4.4","18","36","18","27",NA,"Politics and Mass Media (201630: Spring 2016)","Mayer, William","01","Politics and Mass Media","36943","POLS","40","11","1","Political Science","3320","3.7","3.8","4.3","4.2","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","3.9","3.6","3.5","3.4","4.3","3.5","3.2","3.6","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3331","4.0","4.1","4.0","3.8","3.3","3.9","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.2","4.5","4.5","4.6","4.6","4.4","3.7","4.1","3.9","4.0","4.2","4.2","4.6","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.5","4.4","30","40","30",NA,NA,"International Political Econ (201630: Spring 2016)","Rodine Hardy, Kirsten","01","International Political Econ","33880","POLS","39","23","1","Political Science","3405","4.7","4.8","4.8","4.8","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.5","4.6","4.6","4.7","4.6","4.8","4.5","4.8","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3332","4.0","4.1","4.8","4.9","4.7","4.9","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.9","4.9","4.8","4.8","4.8","4.7","4.7","4.9","4.8","4.9","4.8","4.7","4.9","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.8","4.5","4.4","5","36","45","14",NA,"Global Governance (201630: Spring 2016)","Lapon, Denise","01","Global Governance","37403","POLS","27","25","0","Political Science","3409","4.0","4.0","4.3","4.2","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.0","3.7","4.1","4.0","4.0","4.2","3.9","3.9","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3333","4.0","4.1","3.9","4.2","4.0","4.1","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.5","4.2","4.2","4.5","4.5","4.1","3.9","4.3","4.1","4.6","4.4","4.4","4.8","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.5","4.4","28",NA,"44","16",NA,"U.S. National Security Policy (201630: Spring 2016)","Garey, Julie","01","U.S. National Security Policy","33881","POLS","36","32","0","Political Science","3420","3.7","3.9","4.2","4.2","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","3.6","3.8","4.2","4.0","3.6","3.6","3.2","3.8","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3334","4.0","4.1","3.9","3.9","3.6","4.0","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.4","4.2","4.1","3.9","4.3","3.4","3.8","4.3","3.9","4.6","4.1","4.3","4.8","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.2","4.5","4.4","50",NA,"28","16",NA,"Politics of Developing Nations (201630: Spring 2016)","Miles, William","01","Politics of Developing Nations","33883","POLS","41","11","1","Political Science","3487","4.4","4.5","4.4","4.5","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.6","5.0","4.7","4.6","3.9","4.3","4.0","4.3","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3335","4.0","4.1","4.7","4.6","4.4","4.5","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.5","4.2","4.3","4.6","4.5","4.1","4.2","4.2","4.3","4.7","4.3","4.5","4.9","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.5","4.4","10","40","20","30",NA,"U.S. Constitutional Law (201630: Spring 2016)","Tolley, Michael","01","U.S. Constitutional Law","35121","POLS","40","16","2","Political Science","4500","4.3","4.4","4.6","4.5","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.4","4.4","4.0","4.4","4.1","4.2","3.9","4.5","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3336","4.0","4.1","4.6","4.4","4.3","4.4","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","4.6","4.6","4.7","4.8","4.8","4.6","4.4","4.4","4.2","4.8","4.4","4.6","4.8","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.5","4.5","4.4","7","43","29","21",NA,"Special Topics: Comp Pol  IR (201630: Spring 2016)","Maness, Ryan","01","Special Topics: Comp Pol  IR","37613","POLS","15","4","1","Political Science","4580","4.5","4.8","4.8","4.7","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.0","4.7","4.7","4.7","4.3","4.7","4.7","4.3","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
"3337","4.0","4.1","5.0","5.0","4.7","4.7","4.4","4.4","4.2","4.4","4.3","4.3","4.0","4.1","5.0","5.0","5.0","5.0","4.7","4.7","4.7","4.7","4.7","4.7","4.7","4.7","4.7","4.6","4.5","4.5","4.5","4.6","4.3","4.2","4.4","4.4","4.7","4.4","4.4","4.7","4.4","4.3","4.4","4.4","4.5","4.3","4.2","4.3","4.2","4.5","4.3","4.3","4.5","4.7","4.5","4.4",NA,"33","33","33",NA,"Political Science Sr Capstone (201630: Spring 2016)","D'Agati, Philip","01","Political Science Sr Capstone","30214","POLS","22","21","0","Political Science","4701","4.2","4.5","4.5","4.6","4.2","4.3","4.5","4.5","4.1","4.2","4.4","4.4","4.0","3.8","4.1","4.5","4.4","4.2","4.3","4.6","4.2","4.2","4.3","4.2","4.3","4.3","4.0","4.2","4.0","3.9","4.3","4.2","4.2","4.2"
